Household_ID,Vulnerability_Category,Household_Size,Dependency_Ratio,Primary_Income_Source,Employment_Status,Monthly_Income,Food_Assistance_Received,Cash_Assistance_Received,Total_Assistance_Value,Monthly_Expenditure,Current_Debt_Level,Debt_Status,Food_Consumption_Score,Food_Security_Status,Head_of_Household_Gender,Head_of_Household_Age,Female_Headed_Household,Disability_In_Household,Chronic_Illness_In_Household,Elderly_Members_Count,Children_Under_5_Count,Years_In_Camp
1153,4,8,1.67,Trading,Employed,9504,10232,10854,21086,11019,1974,Medium,100,Insecur,M,50,Yes,No,N,0,2,14
6687,2,9,0,casual labor,Employed,1453,3220,2094,5314,2751,7956,Medium,15.12,Sec,Femal,72,N,Y,N,4,2,7
12177,1,7,2.25,business,employd,854,2319,1867,4186,1885,13302,Medium,11.25,Secure,Male,43,Y,No,no,1,2,6
10600,3,4,1.96,Trading,unemp,3513KES,4686,4087,8773,3788,4523,Low,31.35,Mod,f,48,yes,yes,Y,0,0,19
13480,3,7,1.14,Casual Labor,SelfEmployed,5272,6683,5588,12271,5327,1193,High,69.37,Sec,FEMALE,25,no,No,Y,2,1,18
9154,1,8,2.83,Casual Labor,Self-Employed,387,1276,707,1983,2227,9343,Low,9.62,Moderate,M,43,Yes,Y,Y,0,2,12
15072,3,3,0.83,casual labor,employd,4921,6210,"6,095",12305,6100,2222,Hgh,59.7,Insecure,M,31,no,Yes,no,1,0,11
415,4,4,1.93,casual labor,unemp,7458,8794,8458,17252,8229,9615,Low,75.16,Secure,male,58,yes,N,N,1,2,1
3252,4,5,0.73,aid,Unemployed,6915,7547,7499,15046,6671,2328,Med,58.92,Insecur,Femal,70,No,Y,No,0,2,19
3262,4,11,1.36,casual labor,Self-Employed,9639,10187,10686,20873,11236,8419,Low,100,Insecure,male,45,yes,No,N,3,4,11
10075,1,4,1.54,Trading,unemp,1605,2281,2808,5089,2596,3426,Lw,15.4,Moderate,FEMALE,23,No,N,yes,0,0,4
12596,3,6,2.41,casual labor,unemp,4798,5389,5607,10996,6087,5221,Lw,45.99,Moderate,male,19,N,Y,N,0,3,12
1297,4,5,0.66,Casual Labor,Self-Employed,8724,10722,9427,20149,9087,8850,Med,89,Moderate,f,29,No,No,Yes,0,0,11
8802,1,9,1.94,Business,employd,150,"1,642",997,2639,1692,810,Hgh,0,Insecure,Femal,79,Yes,no,Y,1,1,15
11553,2,8,1.18,Trading,Self-Employed,3733,5507,4772,10279,3475,8716,High,50.94,Mod,FEMALE,28,Y,N,no,0,3,9
9912,1,5,1.29,casual labor,Self-Employed,1915,3369,2951,6320,1632,3842,Medium,16.61,Secure,Male,38,No,no,Y,1,1,0
5846,2,6,1.15,agriculture,Unemployed,3431,5256,4186,9442,2943,4415,Med,39.98,Moderate,M,60,No,yes,Yes,1,4,2
501,3,7,0.97,Aid,unemp,6565,7946,7651,15597,8127,8475,Medium,58.38,Insecure,Male,23,no,no,N,1,2,8
16637,4,5,0.93,trading,unemp,9655,11558,"10,500",22058,10680,5508,Medium,91.24,Insecur,Male,71,Yes,Yes,no,1,3,5
15911,4,2,0.65,Business,SelfEmployed,7577,9137,8332,17469,7541,4429,Lw,87.14,Insecure,Male,63,yes,yes,no,2,1,19
2949,1,4,2.92,trading,unemp,1.4k,3361,2826,6187,1448,888,Hgh,4.38,Insecure,f,38,Y,N,Yes,1,4,18
10132,4,9,1.85,trading,Self-Employed,7495,8514,7945,16459,8095,1939,Low,88.85,Moderate,male,51,Y,no,no,0,1,13
17236,2,6,1.66,trading,employd,3953,4906,5073,9979,4841,1725,Med,64.03,Sec,f,62,No,No,no,0,3,1
4662,2,4,1.3,trading,SelfEmployed,1930,2898,2730,5628,2389,6267,Hgh,22.46,Mod,f,40,Y,N,Y,1,1,10
14547,3,2,2.17,Business,Self-Employed,3034,4489,4374,8863,4163,2728,Hgh,32.1,Secure,M,50,N,No,yes,1,4,11
10497,3,7,1.8,agriculture,unemp,6273,6846,6675,13521,6665,9895,Hgh,71.05,Insecur,f,28,Yes,yes,no,0,4,16
11605,4,11,0.7,Trading,SelfEmployed,6177,7816,6534,14350,7814,4823,High,67.71,Sec,Femal,20,N,yes,No,0,0,14
15576,1,6,1.21,Aid,Employed,1210,3174,2249,5423,946,411,High,5.96,Secure,Male,47,No,yes,Y,2,1,8
12473,4,8,1.75,business,Unemployed,"4,556",5645,4926,10571,6249,2879,High,58.84,Moderate,male,34,No,N,no,0,2,8
7606,2,8,1.11,casual labor,Unemployed,3548,4105,4899,9004,4666,493,Med,25.72,Insecur,Femal,74,No,No,No,2,1,0
14494,4,4,2.92,trading,Employed,9901,10652,10429,21081,11569,3392,Low,98.32,Moderate,Femal,59,N,Yes,Yes,0,1,12
12678,4,7,0.27,Agriculture,unemp,8216,9612,8535,18147,8083,1477,Medium,88.12,Insecure,Male,51,no,yes,N,3,2,10
13477,3,6,0.7,aid,Self-Employed,6967,7669,7715,15384,8357,19404,Lw,60.55,Moderate,FEMALE,39,Y,yes,No,1,4,19
14831,3,7,2.86,Aid,SelfEmployed,4293,6076,5644,11720,4222,7443,Low,52.21,Mod,f,45,Yes,no,Yes,0,0,12
4007,1,7,1.24,Agriculture,Employed,1627,2742,2962,5704,2032,1878,Med,13.88,Insecur,FEMALE,55,No,N,Yes,0,0,14
4294,1,5,2.57,casual labor,Employed,2564,4382,3189,7571,2919,4765,High,20.22,Moderate,Male,25,No,Y,yes,0,2,3
14724,1,4,1.87,Casual Labor,employd,496,"1,481","1,254",2735,2116,6499,Med,8.39,Insecur,male,63,yes,no,Y,2,3,1
15016,3,12,1.79,business,SelfEmployed,6271,7485,7150,14635,7705,9325,Lw,44.59,Sec,f,19,Yes,yes,Y,0,3,20
13639,3,6,1.73,Trading,SelfEmployed,"6,963",7636,7687,15323,8368,8499,Hgh,93.98,Sec,Male,77,no,Y,N,3,1,0
17082,2,5,0.88,business,Self-Employed,3097,"4,701",3919,8620,4030,9479,High,24.94,Insecure,f,73,N,Y,N,2,3,1
11446,3,10,0.73,casual labor,Unemployed,7285,7859,8148,16007,7036,6682,Med,68.57,Insecur,Male,80,yes,no,yes,1,2,9
962,1,7,1.32,Trading,Self-Employed,1367,2678,2635,5313,2901,7969,Med,18.46,Sec,male,77,Y,No,N,0,2,3
5277,2,7,0.98,Trading,unemp,2745,3967,3134,7101,4489,3325,Hgh,31.77,Moderate,FEMALE,77,N,No,yes,0,2,13
11526,1,8,2.2,Casual Labor,SelfEmployed,1458,3312,1880,5192,2961,4847,High,5.4,Secure,Male,70,Y,No,N,1,2,15
5373,4,6,2.95,Casual Labor,SelfEmployed,7416,9350,8709,18059,8060,9664,Lw,65.69,Mod,male,45,No,Yes,no,0,1,11
12900,3,6,1.26,Aid,unemp,6972,8862,7445,16307,7948,6813,Low,71.56,Sec,male,24,Y,Y,No,1,3,3
14086,4,4,1.57,casual labor,SelfEmployed,5318,6447,6399,12846,6907,4277,Low,48.05,Sec,male,51,N,No,No,1,5,3
9010,4,5,2.4,Trading,SelfEmployed,9472,10236,10257,20493,10288,5387,Hgh,80.27,Moderate,f,21,No,yes,No,1,2,14
15020,4,10,0.83,aid,Employed,"9,087",9993,9763,19756,9794,3801,Lw,84.51,Secure,f,76,no,no,Y,2,1,15
5263,1,5,1.22,aid,Employed,-56,1244,613,1857,944,9676,Low,0,Sec,Male,36,N,yes,no,0,2,6
7519,2,8,2.81,trading,Unemployed,4798,6202,5593,11795,6006,7636,Low,37.64,Insecur,M,47,yes,Yes,Yes,2,0,20
13425,1,8,2.61,business,unemp,2050KES,3784,3252,7036,2752,7065,Lw,25.36,Sec,Male,51,Yes,No,Yes,1,1,14
9145,2,5,2.42,business,Employed,2929,4726,4270,8996,4108,5320,High,40.23,Sec,Male,31,yes,Y,Yes,0,1,1
13623,4,8,2.57,agriculture,SelfEmployed,5024,"6,652",5904,12556,4579,7569,Lw,59.05,Secure,male,70,Y,no,No,2,2,18
15528,4,8,2.85,casual labor,unemp,"9,555",11406,10676,22082,11266,7010,Med,81.56,Moderate,Femal,20,Y,N,N,1,1,11
9162,4,6,1.6,Trading,Self-Employed,6419,7188,7319,14507,7252,2037,Med,58.11,Insecure,FEMALE,76,no,no,Y,1,0,15
13900,4,6,1.34,aid,Employed,8820KES,9548,9140,18688,8473,3724,Medium,77.12,Insecur,Femal,22,Y,no,no,0,3,11
1041,1,4,2.25,aid,SelfEmployed,1231,2105,2147,4252,1527,2626,High,0,Insecur,f,29,No,N,No,1,0,9
7677,3,9,0.04,agriculture,Unemployed,5177,6355,"6,288",12643,7120,1500,Med,60.52,Insecur,Male,62,yes,Yes,N,1,0,10
7654,4,7,2.46,trading,SelfEmployed,4690,6316,"5,440",11756,6626,788,Low,73.6,Sec,M,48,yes,yes,yes,0,2,10
15118,1,3,1.58,Aid,Unemployed,220,1594,1108,2702,581,964,Hgh,13.07,Insecur,M,45,Yes,no,Yes,0,4,3
17284,2,5,0.17,trading,SelfEmployed,2002,3754,2715,6469,3099,1250,Med,13.27,Moderate,M,79,Yes,yes,Y,1,2,1
16847,2,6,2.8,business,SelfEmployed,"1,380","2,058",1764,3822,1603,6247,Med,12.61,Sec,f,31,Yes,Yes,Y,1,0,13
14147,2,7,0.47,aid,SelfEmployed,2383,3471,3874,7345,2609,4477,Med,31.83,Insecure,FEMALE,24,no,no,no,1,1,17
11279,4,4,0.98,trading,SelfEmployed,8269,9106,8960,18066,9958,576,Hgh,62.2,Mod,Male,18,Yes,yes,yes,0,2,14
12783,4,7,2.14,Trading,unemp,8816,9652,9762,19414,8574,9398,Med,100,Mod,FEMALE,44,N,yes,yes,1,3,15
2033,1,5,0.33,agriculture,employd,398,2165,"1,447",3612,1256,7249,Med,7.94,Insecur,f,63,yes,Yes,Y,3,2,5
9200,2,4,0.53,Aid,unemp,3006,4185,4415,8600,4521,2604,High,26.01,Secure,male,71,no,No,No,2,3,4
14838,3,4,0.08,Trading,Self-Employed,5593,7281,6544,13825,6329,2649,Medium,50.23,Sec,male,76,yes,yes,Yes,2,1,19
2689,1,10,0.84,Business,employd,1363,"2,857",1763,4620,1173,4046,Lw,15.95,Insecur,Male,56,Y,Y,no,1,1,17
16090,4,7,1.74,agriculture,unemp,9406,10476,10316,20792,11012,9758,High,100,Secure,Femal,62,no,No,No,1,1,4
14963,2,10,2.05,business,unemp,1849,3783,3199,6982,2509,8611,Lw,26.19,Moderate,M,41,no,No,Y,1,1,16
4265,4,4,1.19,Aid,Employed,9972,10787,11241,22028,10696,170,Hgh,97.03,Moderate,Male,31,Yes,Yes,yes,3,2,19
3409,3,5,1.95,business,Self-Employed,4899,6639,5512,12151,6016,2943,Hgh,34.19,Secure,male,71,No,Yes,No,2,1,19
5468,3,4,0.77,casual labor,Unemployed,5722,7115,6665,13780,7448,9177,Hgh,37.88,Insecur,male,34,Yes,yes,No,1,3,14
1359,4,4,0.3,Casual Labor,Unemployed,8806KES,9701,9116,18817,9296,4648,Hgh,84.95,Secure,M,72,No,no,no,1,3,8
6435,4,5,1.1,Aid,employd,9917,11324,11048,22372,10947,4685,Med,100,Sec,FEMALE,49,no,yes,No,5,1,10
6219,2,5,2.29,business,employd,4405,5688,5285,10973,4692,6643,Lw,36.3,Mod,male,26,N,Y,Y,1,1,4
5366,1,4,2.36,Trading,unemp,-116,1717,1312,3029,-50,3181,Low,0,Insecur,f,72,N,Yes,no,0,3,7
1410,1,9,0.11,Casual Labor,SelfEmployed,172,710,1442,2152,1779,2017,High,0,Sec,f,48,no,Yes,no,0,3,7
13571,1,4,2.55,Casual Labor,employd,1472,3357,2383,5740,2191,9619,Lw,3.35,Insecur,Male,76,No,no,no,1,0,12
258,2,5,2.01,Casual Labor,employd,3918,4808,4355,9163,3585,7695,Medium,28.71,Mod,male,59,No,yes,yes,0,2,18
1864,3,10,2.53,business,Unemployed,5098,7010,5957,12967,5071,2436,High,46.28,Insecur,Femal,55,No,N,No,0,2,4
9963,2,5,1.74,Aid,unemp,4360,5355,5859,11214,6329,5159,Medium,45.07,Insecure,Male,19,Y,Yes,no,2,4,5
16527,1,10,1.55,Business,SelfEmployed,1859KES,2698,3039,5737,2194,1847,Lw,22.86,Insecur,Femal,23,Y,yes,N,0,2,16
13053,1,9,2.59,business,Self-Employed,2072,3165,3437,6602,3489,1960,Lw,14.42,Secure,FEMALE,64,yes,Yes,Y,0,1,14
2382,4,4,0.54,trading,Unemployed,9499,11209,10921,22130,9782,6254,Medium,99.65,Mod,FEMALE,77,N,Y,No,1,2,19
2478,1,10,0.43,aid,Employed,2391,4161,3705,7866,2674,1871,High,9.33,Secure,f,73,Y,Yes,Yes,3,2,4
3591,4,5,2.51,aid,Unemployed,6927,8123,7231,15354,6787,3444,Lw,84.8,Insecure,FEMALE,39,no,Y,Yes,1,5,17
3239,3,5,2.25,business,Self-Employed,3444,"4,299",4935,9234,4532,5636,Low,46.4,Mod,Male,62,yes,N,no,2,3,2
3762,1,8,2.76,agriculture,Unemployed,2171KES,"3,073",3085,6158,2938,4491,Lw,15.8,Insecure,FEMALE,20,no,no,yes,0,2,13
1332,3,5,0.97,agriculture,unemp,5649,6916,6905,13821,5517,9611,Lw,41.39,Sec,FEMALE,79,no,no,No,2,3,16
9267,3,4,0.1,Trading,employd,6632,8281,7332,15613,7627,16598,Medium,59.03,Mod,f,28,no,no,no,0,1,10
8634,1,6,0.92,Casual Labor,unemp,1690,2250,2122,4372,1805,375,Medium,12.99,Moderate,FEMALE,71,No,yes,N,3,5,4
277,4,6,2.34,agriculture,SelfEmployed,6732,7303,8082,15385,6584,3455,Hgh,54.58,Moderate,Femal,37,no,Y,Yes,2,1,10
15495,1,8,1.17,Agriculture,Self-Employed,0.7k,1470,1475,2945,2507,3301,High,12.69,Insecur,M,54,yes,N,Yes,1,2,11
3571,1,12,0.06,casual labor,Self-Employed,966,"1,489",1788,3277,2148,9384,Med,6.32,Insecure,M,62,Y,No,N,2,4,12
1829,4,4,2.65,Aid,Employed,8108,9705,8711,18416,9560,4384,Low,89.79,Mod,Femal,52,yes,yes,no,3,0,16
14426,1,5,1,Business,Self-Employed,793,2255,1122,3377,1234,5222,Med,3.9,Sec,Femal,78,yes,yes,Yes,1,2,4
14900,1,8,1.77,aid,SelfEmployed,2574,4092,3615,7707,3439,3913,Lw,24.52,Moderate,Male,56,Yes,N,no,0,1,13
13367,2,8,1.24,Trading,employd,4136,5137,5528,10665,5630,4613,Hgh,47.82,Sec,f,78,Yes,no,N,0,1,14
1638,2,9,0.26,Agriculture,SelfEmployed,4309,"6,042",4639,10681,5390,5749,Medium,37.96,Insecure,M,29,Yes,Yes,yes,1,3,13
9624,1,6,1.48,trading,SelfEmployed,453,1386,1952,3338,706,2855,Med,10.8,Sec,Male,49,Yes,Y,no,1,1,13
6044,3,5,1.85,Business,unemp,6580,7794,7081,14875,6263,161,Lw,62.74,Moderate,Male,46,Yes,No,No,1,2,9
7936,1,4,2.62,Business,Self-Employed,1339,1922,2113,4035,2376,6417,Lw,17.69,Secure,f,53,Y,N,Y,1,5,3
9594,4,2,1.93,Casual Labor,Employed,7203,8090,7672,15762,8387,9647,High,58.02,Mod,f,32,Y,yes,N,3,2,16
13608,1,9,1.51,Aid,Unemployed,-165,1588,157,1745,692,9989,High,0,Insecure,f,57,Y,No,no,2,3,3
14212,4,6,0.54,casual labor,Unemployed,7426,8100,7877,15977,8589,237,Lw,68.4,Insecure,FEMALE,63,Yes,No,No,0,2,1
14502,3,9,1.56,Business,Self-Employed,5454,5958,6203,12161,5204,9968,Lw,52.47,Insecur,Male,78,N,No,Yes,3,1,11
14612,2,3,2.68,trading,Self-Employed,1446,3432,"2,347",5779,2208,7606,Low,14.51,Mod,male,73,yes,yes,N,2,0,19
5410,1,3,0.17,Business,unemp,722,2518,1334,3852,1662,8555,Lw,22.33,Insecure,FEMALE,42,Yes,Yes,Y,1,4,5
3928,1,9,2.58,agriculture,employd,952,2086,1385,3471,481,165,High,18.73,Insecur,f,39,N,no,N,1,0,14
13329,3,6,2.55,Aid,Self-Employed,2844,3928,3497,7425,4551,4521,High,39.29,Mod,male,18,N,No,No,1,1,15
15625,2,7,1.96,Agriculture,employd,2690,"4,570",3340,7910,3961,1367,Lw,19.13,Insecur,male,55,no,yes,No,0,2,20
23,4,5,2.82,trading,Employed,9667,11545,10372,21917,10151,664,Low,97.29,Mod,male,55,yes,Yes,Yes,1,5,2
8961,4,8,1.13,Trading,Unemployed,"9,460",10591,10194,20785,10384,2698,Medium,92.35,Insecur,male,44,no,Y,no,1,1,4
4637,3,9,2.35,Agriculture,employd,6017,6664,7276,13940,7037,6609,Med,66.73,Insecur,Femal,54,Yes,N,Y,0,0,18
5314,2,2,2.4,aid,employd,"1,768","3,570",3029,6599,1492,4542,High,25.09,Secure,male,52,Y,Y,no,0,4,2
13190,2,5,0.87,Agriculture,SelfEmployed,4362,5937,"4,968",10905,5508,7616,Med,46.58,Insecur,f,28,N,N,N,1,1,14
10777,2,2,2.92,agriculture,employd,3334,5084,4033,9117,3394,3024,Hgh,29.1,Secure,Male,54,N,Y,yes,0,0,3
14307,4,7,0.75,aid,employd,"7,601",8183,8624,16807,7396,9712,Medium,72.72,Sec,f,58,N,no,Yes,1,4,5
3256,1,4,0.3,Agriculture,employd,846,1608,2094,3702,2157,3082,Medium,3.5,Sec,Male,41,no,N,N,0,1,13
16196,1,8,2.04,aid,Employed,2523,3990,3479,7469,2867,6841,Low,23.27,Insecur,M,79,No,No,Yes,0,2,5
2406,2,7,1.32,Business,Self-Employed,1928,3305,"2,532",5837,2300,9216,Hgh,17.64,Insecure,male,61,Y,yes,Y,0,4,20
12059,3,4,1.67,business,Self-Employed,5349,6606,6209,12815,6262,7537,Low,40.03,Insecure,FEMALE,75,N,Y,yes,0,4,0
15036,1,7,1.1,Agriculture,SelfEmployed,1039,2271,2495,4766,1176,461,Low,7.78,Moderate,Femal,49,N,no,yes,1,1,8
5260,3,7,2.66,Business,Employed,3294,4925,3989,8914,4472,2111,Hgh,37.73,Sec,male,24,yes,Y,No,2,2,13
3833,2,5,0.92,Aid,employd,4216,5268,4579,9847,4015,5018,Lw,37.91,Moderate,Femal,27,N,Y,yes,0,4,3
10386,1,5,0.05,Casual Labor,SelfEmployed,2051,3625,3486,7111,3339,3263,Med,28.79,Secure,M,78,Yes,No,Yes,0,0,16
10864,3,3,0.22,Agriculture,Self-Employed,"4,705",5809,"5,747",11556,6499,3904,Lw,51.25,Insecure,M,74,Yes,No,Y,1,2,2
15257,3,7,2.4,casual labor,Self-Employed,5034,6757,6000,12757,6534,1978,Low,45.36,Insecur,f,65,Y,No,N,0,1,1
5954,1,5,0.45,casual labor,Employed,3319,"4,806",3758,8564,4733,8908,Medium,39.13,Insecure,Male,66,Y,N,Yes,2,1,10
10043,3,6,1.67,Business,Self-Employed,4497,6273,4826,11099,4740,3450,Medium,30.62,Insecure,f,59,N,No,N,3,4,20
5763,4,7,2.46,casual labor,Employed,5352,6404,5990,12394,6242,9165,Med,36.9,Moderate,M,19,N,No,N,3,1,16
3176,2,6,0.39,Agriculture,unemp,1196,2035,1803,3838,3127,6525,Low,7.22,Mod,Male,64,Yes,Yes,Yes,0,2,1
1335,2,4,0.4,Aid,SelfEmployed,2419,4036,3478,7514,2300,5,Med,38.64,Sec,Male,32,Y,N,no,0,5,3
4213,1,5,0.95,Aid,employd,2132,3117,3593,6710,3822,1760,Medium,11.87,Secure,Male,28,no,Yes,No,1,3,3
15428,3,4,2.21,casual labor,Employed,3182,4018,3733,7751,4477,1280,Hgh,27.33,Mod,f,76,yes,yes,No,1,2,1
5391,4,9,2.95,casual labor,employd,6049,7252,6525,13777,6716,3007,High,71.94,Secure,Male,60,yes,no,yes,1,2,15
537,3,3,1.24,Casual Labor,Employed,3904,4431,4542,8973,5147,5986,Low,39.14,Insecur,Femal,31,no,yes,No,2,2,14
8645,2,6,2.95,Agriculture,Employed,1503,2030,2714,4744,3003,5506,High,9.06,Mod,f,44,No,no,yes,3,2,20
12539,1,3,1.15,Aid,Employed,3008,4893,3727,8620,4307,3236,Low,28.56,Insecur,M,59,N,Y,yes,2,2,17
7700,3,9,1.25,trading,Employed,5359,6926,6741,13667,4919,8859,Medium,31.07,Mod,f,78,no,no,No,0,2,2
9541,4,7,1.31,trading,Self-Employed,6259KES,7385,7008,14393,6860,7083,High,86.46,Insecur,male,70,Y,Yes,Y,3,0,16
7178,3,6,2.23,business,Unemployed,4292,5090,4750,9840,4456,1577,Low,31.45,Insecure,FEMALE,66,yes,No,Yes,0,3,14
6069,3,5,2.5,Business,Unemployed,3101,3826,"4,440",8266,4237,4707,High,18.41,Mod,Femal,23,no,no,Y,0,3,7
16094,4,4,1.84,casual labor,employd,"5,627",6991,6781,13772,5518,5016,Low,48.58,Insecure,male,46,no,yes,N,1,1,19
14597,3,5,2.33,Casual Labor,Unemployed,6071,6731,7473,14204,7920,8710,Lw,70.21,Insecure,Male,51,yes,no,No,0,4,19
14461,3,11,0.7,aid,Employed,4244,5630,"5,281",10911,4887,3610,Medium,55.66,Moderate,f,48,N,N,no,0,2,18
13934,4,9,2.49,aid,unemp,7432,8110,8819,16929,9134,7044,Medium,94.92,Secure,FEMALE,39,No,No,N,0,3,20
9981,3,8,1.65,business,employd,3359,4407,4579,8986,3452,6125,Hgh,41.49,Mod,f,41,Y,Yes,Y,1,2,11
8553,3,4,1.85,Aid,Unemployed,2611,3567,3978,7545,3322,878,Lw,2.6,Insecur,f,21,N,yes,Yes,1,4,7
11644,2,2,0.33,aid,Self-Employed,"4,583",6017,6071,12088,4804,783,Hgh,54.55,Secure,M,67,no,Yes,No,1,5,15
8464,4,10,0.09,trading,unemp,8782,9548,10009,19557,10181,6470,High,81.43,Mod,M,60,N,yes,no,0,1,7
4781,4,8,1.21,Trading,SelfEmployed,7160,9081,8391,17472,9004,7180,Low,93.02,Mod,male,62,N,Y,No,0,1,1
14574,3,3,2.3,aid,Unemployed,5530,6960,6577,13537,6353,9432,Hgh,41.02,Moderate,FEMALE,32,No,No,Yes,0,2,18
11060,4,6,1.81,aid,unemp,6172,7906,7530,15436,6460,3583,Medium,52.31,Mod,M,49,No,yes,N,0,3,10
12013,3,7,0.94,Business,Self-Employed,5467,6415,6124,12539,5862,5050,Medium,55.64,Insecure,Femal,70,no,Yes,no,0,1,20
6771,2,4,1,Business,Employed,4704,5683,5615,11298,5549,4156,Med,32.77,Moderate,Male,69,N,yes,no,2,1,17
8307,1,9,0.98,Aid,SelfEmployed,1019,2412,1368,3780,1127,1101,Med,7.96,Insecur,M,44,Yes,No,no,4,2,17
15103,4,5,0.32,agriculture,Employed,5290,6315,"6,133",12448,5554,149,High,56.75,Moderate,Femal,62,yes,yes,N,0,4,8
1561,2,6,1.53,casual labor,SelfEmployed,1552,2496,2126,4622,2190,8803,Medium,24.24,Moderate,M,35,No,Yes,yes,1,4,5
15434,2,5,2.63,business,Self-Employed,1385,"3,305",2359,5664,1768,961,Lw,5.3,Insecure,M,40,No,yes,Yes,2,2,9
13588,3,8,0,aid,Employed,5783,7580,6335,13915,5429,3258,Hgh,42.38,Insecur,M,48,Y,no,No,1,1,7
12157,4,4,0.68,trading,Self-Employed,6257,8029,7563,15592,7234,5023,Lw,51.38,Moderate,Male,56,yes,Yes,No,0,2,12
9966,2,5,1.68,casual labor,employd,4675,5559,5833,11392,4501,7120,High,42.02,Secure,FEMALE,28,no,no,Y,0,0,17
1845,4,11,1.51,aid,Self-Employed,7360,8659,8122,16781,8606,803,Med,77.44,Secure,Femal,74,N,yes,Yes,0,2,6
7990,3,10,0.7,Casual Labor,Self-Employed,6399,8009,"7,747",15756,6884,5289,Hgh,66.1,Secure,Male,77,N,No,no,0,3,8
387,3,7,1.97,Trading,Employed,4484,5697,5370,11067,4669,8856,High,54.68,Insecure,Male,46,Yes,N,yes,2,1,11
495,3,4,0.4,Agriculture,Employed,3983,5616,5141,10757,4730,2724,Medium,36.15,Insecur,Femal,75,yes,Y,yes,0,2,0
8334,2,5,0.59,Casual Labor,Unemployed,2484,3058,3649,6707,2899,2322,High,12.52,Secure,M,30,no,no,Y,1,4,19
6874,4,10,1.27,business,employd,5622,7510,6660,14170,6363,7676,Low,58.56,Moderate,M,71,no,N,no,1,2,20
10799,2,7,2.22,Business,Unemployed,3541,4647,4069,8716,4424,6853,Medium,37.21,Insecur,FEMALE,64,Y,N,N,1,1,18
16794,3,6,1.58,trading,Unemployed,"4,872",6749,5570,12319,6409,2699,Medium,41.67,Insecur,Male,62,Y,Y,no,0,3,19
5843,4,8,0.87,Aid,Unemployed,6701,7672,7186,14858,7967,2469,Med,58.67,Mod,male,20,Yes,Yes,No,3,1,16
11921,2,4,1.12,casual labor,unemp,4210,4966,5653,10619,4232,8205,Med,32.28,Sec,Femal,18,yes,N,N,1,3,15
11634,1,6,2.45,Casual Labor,Employed,3.0k,4357,4444,8801,3312,6045,Low,24.25,Secure,Male,74,Yes,No,No,2,2,13
1213,3,3,1.72,aid,employd,4037,4915,"5,230",10145,4099,9104,Med,46.75,Insecure,M,47,no,Y,no,1,3,18
15067,1,6,0.49,Aid,Unemployed,1550,2330,2569,4899,3140,3785,Medium,14.14,Insecure,M,54,yes,No,yes,0,1,4
3427,3,5,2.51,Aid,Self-Employed,4070,4685,4747,9432,5634,2,Lw,32.06,Mod,Male,60,no,yes,no,0,3,8
1115,3,5,2.82,agriculture,unemp,4133,5381,4684,10065,5743,8292,Lw,46.29,Insecure,FEMALE,24,No,No,N,1,2,20
3124,2,5,2.76,trading,Self-Employed,1408,2499,2106,4605,2476,5897,Hgh,9.46,Insecur,male,29,no,no,no,1,2,2
743,2,6,1.7,business,SelfEmployed,1451,2230,1792,4022,2854,8688,Low,19.84,Sec,male,34,N,Yes,no,1,2,1
17253,4,6,1.4,Trading,Self-Employed,5820,7406,6912,14318,6119,630,Lw,78.92,Sec,M,37,N,Yes,yes,1,2,10
4943,1,3,0.44,aid,unemp,1957,3439,2522,5961,3371,8003,Hgh,13.42,Mod,Male,53,Y,no,yes,0,1,16
15713,1,5,2.86,agriculture,Employed,2723,4346,3056,7402,3911,6763,Medium,8.65,Sec,FEMALE,55,no,yes,no,0,0,8
13962,4,4,2.37,Casual Labor,Unemployed,"5,466",6338,"6,250",12588,5210,2228,High,42.83,Mod,f,63,No,yes,N,1,4,20
5830,3,7,0.07,agriculture,Employed,4660,5914,5861,11775,4516,2574,Hgh,63.47,Sec,Male,72,yes,Yes,no,1,1,3
11524,2,9,0.59,trading,employd,1786,3745,3150,6895,3075,4005,Hgh,0,Sec,Male,71,Y,yes,Y,1,1,2
13256,3,4,0.05,Casual Labor,Unemployed,6431,8122,7015,15137,7184,285,Low,69.07,Mod,Male,29,N,Yes,Y,3,2,9
5309,4,7,2.5,Agriculture,employd,9071,10249,10232,20481,10369,7338,High,89.25,Sec,Femal,18,Yes,Yes,Y,2,2,7
1547,4,7,0.16,Business,Employed,7390,8853,8325,17178,8993,7403,Low,86.21,Mod,male,39,Y,yes,Y,3,3,6
10005,3,3,0.82,Business,SelfEmployed,3832,5522,5330,10852,3795,1466,Lw,39.05,Mod,M,47,No,No,Y,0,2,20
10498,4,8,1.55,aid,unemp,7066,8333,7389,15722,7201,6045,Hgh,75.04,Moderate,Femal,71,no,N,N,4,0,3
3209,2,7,2.22,Trading,Unemployed,3307,4166,"4,409",8575,3629,5632,Med,38.86,Secure,male,56,yes,Yes,No,2,3,10
13498,4,7,1.75,Casual Labor,SelfEmployed,9232,9902,9589,19491,9761,2843,Hgh,80.19,Insecur,Male,59,N,Yes,N,4,1,13
12647,3,3,2.61,Agriculture,Employed,5466,"6,316",6718,13034,7417,6946,Medium,58.63,Moderate,Femal,51,N,no,Y,0,2,5
